work_id	creator_id	creator_role	attribution_status	notes
work_candidate_latcarib_lit_breath_eyes_memory	creator_01715	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_bulibasha	creator_01463	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_funny_boy	creator_01716	author_or_tradition	incumbent_label	""
work_candidate_me_lit_granada_trilogy	creator_01717	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_light_crevice	creator_01718	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_notes_crocodile	creator_01719	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_notes_desolate_man	creator_01720	author_or_tradition	incumbent_label	""
work_candidate_global_lit_paradise_gurnah	creator_01721	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_sangati	creator_01696	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_shark_dialogues	creator_01722	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_shyness_dignity	creator_01723	author_or_tradition	incumbent_label	""
work_candidate_global_lit_smile_as_they_bow	creator_01724	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_grass_dancer	creator_01725	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_land_green_plums	creator_01726	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_memory_police	creator_01727	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_wind_up_bird	creator_01640	author_or_tradition	incumbent_label	""
work_candidate_scale2_lit_tomorrow_battle_think_me	creator_01694	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_without_name	creator_01728	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_bone_game	creator_01701	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_keeper_n_me	creator_01729	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_school_days	creator_01653	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_bingo_palace	creator_01605	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_blue_sky	creator_01730	author_or_tradition	incumbent_label	""
work_candidate_mandatory_time_butterflies	creator_01731	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_blindness	creator_01574	author_or_tradition	incumbent_label	""
work_candidate_global_lit_fine_balance	creator_01689	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_mayan_life	creator_01732	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_blasted	creator_01733	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_chronicle_blood_merchant	creator_01714	author_or_tradition	incumbent_label	""
work_candidate_scale5_lit_dark_materials	creator_01734	author_or_tradition	incumbent_label	""
work_candidate_global_lit_krik_krak	creator_01715	author_or_tradition	incumbent_label	""
work_candidate_audit_backfill_native_speaker	creator_01735	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_reservation_blues	creator_01713	author_or_tradition	incumbent_label	""
work_candidate_me_lit_so_vast_prison	creator_01563	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_solar_storms	creator_01675	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_road_allowance	creator_01471	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_diamond_age	creator_01699	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_moors_last_sigh	creator_01565	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_rings_saturn	creator_01736	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_smell_apples	creator_01737	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_song_everlasting_sorrow_wang	creator_01738	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_ways_dying	creator_01739	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_woven_gods	creator_01740	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_alias_grace	creator_01621	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_berlin_lutes	creator_01741	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_blinding	creator_01661	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_cereus_blooms	creator_01742	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_distant_star	creator_01743	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_fieldwork_ukrainian_sex	creator_01744	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_follow_rabbit_proof	creator_01692	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_right_destroy_myself	creator_01745	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_infinite_jest	creator_01746	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_khowabnama	creator_01747	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_pushing_bear	creator_01748	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_salt_lovelace	creator_01548	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_autobiography_mother	creator_01617	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_lesser_blessed	creator_01749	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_sparrow	creator_01750	author_or_tradition	incumbent_label	""
work_candidate_wave004_sophia_de_mello_breyner_andresen_selected_poems	creator_01751	author_or_tradition	incumbent_label	""
work_candidate_where_we_once_belong	creator_01752	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_admiring_silence	creator_01721	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_primeval	creator_01753	author_or_tradition	incumbent_label	""
work_candidate_wave004_antonio_lobo_antunes_land_at_the_end_of_the_world	creator_01754	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_city_god	creator_01755	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_harry_potter	creator_01756	author_or_tradition	incumbent_label	""
work_candidate_me_lit_i_saw_ramallah	creator_01757	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_joothan	creator_01758	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_land_to_light_on	creator_01759	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_slave_old_man	creator_01653	author_or_tradition	incumbent_label	""
work_candidate_god_of_small_things	creator_01760	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_liberation_of_sita	creator_01761	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_museum_unconditional	creator_01762	author_or_tradition	incumbent_label	""
work_candidate_me_lit_railway	creator_01763	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_underground_delillo	creator_01623	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_voices_chernobyl	creator_01764	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_plains_promise	creator_01765	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_autobiography_red	creator_01766	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_baby_no_eyes	creator_01529	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_brown_girl_ring	creator_01767	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_butterfly_burning	creator_01728	author_or_tradition	incumbent_label	""
work_candidate_global_lit_gate_of_the_sun	creator_01768	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_holes	creator_01769	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_kiss_fur_queen	creator_01633	author_or_tradition	incumbent_label	""
work_candidate_my_name_is_red	creator_01770	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_power_hogan	creator_01675	author_or_tradition	incumbent_label	""
work_candidate_audit_backfill_saman	creator_01771	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_secrets	creator_01442	author_or_tradition	incumbent_label	""
work_candidate_scale3_lit_farming_bones	creator_01715	author_or_tradition	incumbent_label	""
work_candidate_global_lit_savage_detectives	creator_01743	author_or_tradition	incumbent_label	""
work_candidate_me_lit_tiller_waters	creator_01683	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_waiting_vote	creator_01426	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_matamua	creator_01752	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_antelope_wife	creator_01605	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_yoyo_boing	creator_01772	author_or_tradition	incumbent_label	""
work_candidate_audit_backfill_a_gesture_life	creator_01735	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_at_full_change_moon	creator_01759	author_or_tradition	incumbent_label	""
work_candidate_global_lit_benang	creator_01773	author_or_tradition	incumbent_label	""
work_candidate_global_lit_disgrace	creator_01562	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_fasting_feasting	creator_01553	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_gardens_dunes	creator_01516	author_or_tradition	incumbent_label	""
work_candidate_global_lit_interpreter_maladies	creator_01774	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_monster_myers	creator_01775	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_natural_novel	creator_01776	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_riwan	creator_01576	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_speak	creator_01777	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_star_waka	creator_01778	author_or_tradition	incumbent_label	""
work_candidate_me_lit_last_summer_reason	creator_01779	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_translator_aboulela	creator_01780	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_they_who_grieve	creator_01752	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_mayan_testament	creator_01732	author_or_tradition	incumbent_label	""
work_candidate_global_lit_allah_not_obliged	creator_01426	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_anils_ghost	creator_01512	author_or_tradition	incumbent_label	""
work_candidate_audit_replacement_balzac_and_little_chinese_seamstress	creator_01781	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_bartleby_co	creator_01782	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_by_night_chile	creator_01743	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_celestial_harmonies	creator_01783	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_davids_story	creator_01644	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_first_they_killed	creator_01784	author_or_tradition	incumbent_label	""
work_candidate_globalcon_lit_happening	creator_01637	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_house_leaves	creator_01785	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_jimmy_corrigan	creator_01786	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_kitne_pakistan	creator_01787	author_or_tradition	incumbent_label	""
work_candidate_genre_lit_midnight_robber	creator_01767	author_or_tradition	incumbent_label	""
work_candidate_scale3_lit_monkey_beach	creator_01788	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_morning_evening	creator_01789	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_moth_smoke	creator_01790	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_murambi	creator_01791	author_or_tradition	incumbent_label	""
work_candidate_global_lit_persepolis	creator_01792	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_chaska_poems	creator_01793	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_elicura_poems	creator_01794	author_or_tradition	incumbent_label	""
work_candidate_selected_poems_joy_harjo	creator_01592	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_odi_gonzales_poems	creator_01795	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_natalia_toledo_poems	creator_01796	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_irma_pineda_poems	creator_01797	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_natalio_hernandez_poems	creator_01798	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_ariruma_kowii_poems	creator_01799	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_briceida_poems	creator_01800	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_akabal_poems	creator_01801	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_sirena_selena	creator_01802	author_or_tradition	incumbent_label	""
work_candidate_scale5_lit_blind_assassin	creator_01621	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_feast_goat	creator_01369	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_glass_palace	creator_01654	author_or_tradition	incumbent_label	""
work_candidate_africa_lit_heart_redness	creator_01739	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_heartsong_charging_elk	creator_01488	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_last_flight_flamingo	creator_01635	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_old_garden	creator_01803	author_or_tradition	incumbent_label	""
work_candidate_global_lit_white_teeth	creator_01804	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_hubert_matiuwaa_poems	creator_01805	author_or_tradition	incumbent_label	""
work_candidate_mandatory_kavalier_clay	creator_01806	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_austerlitz	creator_01736	author_or_tradition	incumbent_label	""
